ID,UnitID,OrgID,SiteID,SampleType,FeatureID,ShapeType,SherdNumber,Weight,SherdSize,VesselPartition,VesselFunctional,VesselBaseType,HandleNumber,TypeLip,TypeRim,TypeNeck,TypeNeckShoulder,TypeBodyUpper,TypeBodyTransition,TypeBodyLower,TypeBaseExterior,TypeBaseInterior,ThicknessLip,ThicknessRim,ThicknessNeck,ThicknessNeckShoulder,ThicknessBodyUpper,ThicknessBodyTransition,ThicknessLowerBody,ThicknessBaseExterior,R1,H1,H3,H4,H6,R2,R3,R4,R5,HandleForm,HandleThickness,Decorated,DecoratedTechA,DecoratedTechEleA,DecoratedTechPosA,DecoratedTechEncA,DecoratedTechB,DecoratedTechEleB,DecoratedTechPosB,DecoratedTechEncB,DecoratedTechC,DecoratedTechEleC,DecoratedTechPosC,DecoratedTechEncC,DecoratedMotif,DecoratedMotifPos,DecoratedMotifGroup,DecoratedMotifsEncr,DecoratedPatternGroup,DecoratedPatternGroupPos,DecoratedPatternGroupEnc,Firing,Firing_general,Inclusions,InclusionsSorting,InclusionsSize,InclusionsVisible,SurfaceExterior,ColorExterior,SurfaceInterior,ColorInterior,SpecialistTextile,SpecialistTextileType,Forming,FiringSecondary
3899,CZE_SF_676,61,16,selected finds,"CZE: HAIV, Ar 25C, 50",rim,1,4,2x2cm < x ≤ 3x3 cm,,,,,LP003,RM008,NA,NA,NA,NA,NA,NA,NA,5,8,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G001,SZ003,0,EST015,EC007,IST003,IC007,0,NA,,
3900,CZE_SF_677,335,16,selected finds,"CZE: HAIII, Ar 33AB",rim,1,45,6x6cm < x ≤ 7x7 cm,,,,,LP003,RM002,NA,NA,NA,NA,NA,NA,NA,8,13,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G001,SZ003,0,EST002,EC007,IST002,IC007,0,NA,,
3902,CZE_SF_679,321,16,selected finds,"CZE: HAIII, Ar 44AB",handle,1,7,3x3cm < x ≤ 4x4 cm,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST001,EC004,IST001,IC004,0,NA,,
3903,CZE_SF_680,318,16,selected finds,"CZE: HAIII, Ar 34AB",rim,1,5,2x2cm < x ≤ 3x3 cm,,,,,LP003,RM002,NA,NA,NA,NA,NA,NA,NA,8,9,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G001,SZ003,1,EST002,EC001,IST002,IC007,0,NA,,
3904,CZE_SF_682,318,16,selected finds,"CZE: HAIII, Ar 34AB",rim,1,6,2x2cm < x ≤ 3x3 cm,,,,,LP041,RM002,NA,NA,NA,NA,NA,NA,NA,8,9,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC007,IST002,IC007,0,NA,,
3905,CZE_SF_681,318,16,selected finds,"CZE: HAIII, Ar 34AB",handle,1,4,2x2cm < x ≤ 3x3 cm,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST001,EC007,IST001,IC007,0,NA,,
3908,CZE_SF_685,330,16,selected finds,"CZE: HAIII, Ar 31CD",rim,1,4,2x2cm < x ≤ 3x3 cm,,,,,LP002,RM001,NA,NA,NA,NA,NA,NA,NA,8,8,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC001,IST002,IC001,0,NA,,
3912,CZE_SF_689,20,16,selected finds,"CZE: HAIII, Ar 55B",rim,1,16,4x4cm < x ≤ 5x5 cm,,,,,LP014,RM001,NA,NA,NA,NA,NA,NA,NA,12,8,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC007,IST002,IC007,0,NA,,
3916,CZE_SF_693,29,16,selected finds,"CZE: HAIII, Ar 66B",rim,1,6,2x2cm < x ≤ 3x3 cm,,,,,LP003,RM002,NA,NA,NA,NA,NA,NA,NA,5,6,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I002; I004,G002,SZ002,0,EST002,EC007,IST002,IC007,0,NA,,
3917,CZE_SF_694,19,16,selected finds,"CZE: HAIII, Ar 54B",rim,1,4,2x2cm < x ≤ 3x3 cm,,,,,LP041,RM001,NA,NA,NA,NA,NA,NA,NA,6,8,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST003,EC007,IST003,IC007,0,NA,,
3918,CZE_SF_695,19,16,selected finds,"CZE: HAIII, Ar 54B",rim,1,2,1x1cm < x ≤ 2x2 cm,,,,,LP041,RM001,NA,NA,NA,NA,NA,NA,NA,5,6,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST003,EC001,IST003,IC016,0,NA,,
3921,CZE_SF_698,15,16,selected finds,"CZE: HAIII, Ar 44C",base,1,12,5x5cm < x ≤ 6x6 cm,,,,,NA,NA,NA,NA,NA,NA,NA,BE001,BI001,,,,,,,2,5,,,,,,,,50,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I002; I004,G002,SZ002,0,EST001,EC007,IST001,IC007,0,NA,,
3926,CZE_SF_703,4,16,selected finds,"CZE: HAII, Ar 61CD-71-81",handle,1,39,5x5cm < x ≤ 6x6 cm,,,,1,LP004,RM008,NA,NA,NA,NA,NA,NA,NA,4,8,,,,,,,,,,,,,,,,H002,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC007,IST002,IC007,0,NA,,
3927,CZE_SF_704,22,16,selected finds,"CZE: HAIII, Ar 55B, 6",rim,1,7,3x3cm < x ≤ 4x4 cm,,,,,LP012,RM001,NA,NA,NA,NA,NA,NA,NA,13,5,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST001,EC001,IST001,IC001,0,NA,,
3934,CZE_SF_711,30,16,selected finds,"CZE: HAIII, 55C, 9",body,1,10,2x2cm < x ≤ 3x3 cm,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,7,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G001,SZ002,0,EST002,EC001,IST002,IC002,0,NA,,
3935,CZE_SF_712,6,16,selected finds,"CZE: HAIV, 41AB",rim,1,9,2x2cm < x ≤ 3x3 cm,,,,,LP003,RM001,NA,NA,NA,NA,NA,NA,NA,8,8,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004; I010,G001,SZ002,1,EST002,EC001,IST002,IC001,0,NA,,
3944,CZE_SF_721,28,16,selected finds,"CZE: HAIII, 55AB",rim,1,13,3x3cm < x ≤ 4x4 cm,,,,,LP007,RM002,NA,NA,NA,NA,NA,NA,NA,11,9,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC007,IST002,IC001,0,NA,,SF002
3945,CZE_SF_722,28,16,selected finds,"CZE: HAIII, 55AB",rim,1,20,4x4cm < x ≤ 5x5 cm,,,,,LP012,RM008,NA,NA,NA,NA,NA,NA,NA,4,5,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I002; I004,G002,SZ002,0,EST003,EC002,IST001,IC002,0,NA,,
3946,CZE_SF_723,28,16,selected finds,"CZE: HAIII, 55AB",handle,1,34,6x6cm < x ≤ 7x7 cm,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,6,,,,,,,,,,,,,H002,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G001,SZ002,0,EST002,EC002,IST001,IC002,0,NA,,
3947,CZE_SF_724,28,16,selected finds,"CZE: HAIII, 55AB",rim,1,25,5x5cm < x ≤ 6x6 cm,,,,,LP041,RM002,NA,NA,NA,NA,NA,NA,NA,10,11,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I002; I004,G001,SZ003,1,EST001,EC002,IST001,IC002,0,NA,,
3951,CZE_SF_728,28,16,selected finds,"CZE: HAIII, 55AB",rim,1,8,3x3cm < x ≤ 4x4 cm,,,,,LP002,RM008,NA,NA,NA,NA,NA,NA,NA,6,7,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,1,EST017,EC007,IST001,IC007,0,NA,,
3953,CZE_SF_730,28,16,selected finds,"CZE: HAIII, 55AB",rim,1,14,3x3cm < x ≤ 4x4 cm,,,,,LP002,RM002,NA,NA,NA,NA,NA,NA,NA,8,9,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST017,EC007,IST002,IC007,0,NA,,
3955,CZE_SF_732,28,16,selected finds,"CZE: HAIII, 55AB",rim,1,6,2x2cm < x ≤ 3x3 cm,,,,,LP003,RM008,NA,NA,NA,NA,NA,NA,NA,5,6,,,,,,,120,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I002; I004,G002,SZ001,0,EST001,EC007,IST001,IC007,0,NA,,
3957,CZE_SF_734,28,16,selected finds,"CZE: HAIII, 55AB",rim,1,9,3x3cm < x ≤ 4x4 cm,,,,,LP025,RM002,NA,NA,NA,NA,NA,NA,NA,8,9,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC016,IST002,IC001,0,NA,,
3958,CZE_SF_735,28,16,selected finds,"CZE: HAIII, 55AB",rim,1,4,2x2cm < x ≤ 3x3 cm,,,,,LP003,RM002,NA,NA,NA,NA,NA,NA,NA,5,5,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST003,EC002,IST003,IC002,0,NA,,
3961,CZE_SF_738,28,16,selected finds,"CZE: HAIII, 55AB",rim,1,4,2x2cm < x ≤ 3x3 cm,,,,,LP012,RM001,NA,NA,NA,NA,NA,NA,NA,8,7,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST001,EC002,IST001,IC002,0,NA,,
3963,CZE_SF_740,28,16,selected finds,"CZE: HAIII, 55AB",rim,1,3,1x1cm < x ≤ 2x2 cm,,,,,LP003,RM002,NA,NA,NA,NA,NA,NA,NA,5,5,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST001,EC007,IST001,IC007,0,NA,,
3964,CZE_SF_741,28,16,selected finds,"CZE: HAIII, 55AB",rim,1,2,2x2cm < x ≤ 3x3 cm,,,,,LP003,RM002,NA,NA,NA,NA,NA,NA,NA,5,5,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G001,SZ002,0,EST001,EC016,IST002,IC015,0,NA,,
3967,CZE_SF_744,28,16,selected finds,"CZE: HAIII, 55AB",rim,1,2,2x2cm < x ≤ 3x3 cm,,,,,LP048,RM001,NA,NA,NA,NA,NA,NA,NA,9,7,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G001,SZ002,0,EST001,EC016,IST002,IC016,0,NA,,
3968,CZE_SF_745,13,16,selected finds,"CZE: HAIII, Ar 54AB",rim,1,6,2x2cm < x ≤ 3x3 cm,,,,,LP003,RM002,NA,NA,NA,NA,NA,NA,NA,9,9,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I002; I004,G002,SZ002,0,EST001,EC007,IST002,IC007,0,NA,,
3969,CZE_SF_746,13,16,selected finds,"CZE: HAIII, Ar 54AB",rim,1,2,1x1cm < x ≤ 2x2 cm,,,,,LP007,RM002,NA,NA,NA,NA,NA,NA,NA,5,4,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G003,SZ001,0,EST003,EC001,IST003,IC001,0,NA,,
3970,CZE_SF_747,481,16,selected finds,"CZE: HAII, Ar 85CD",rim,1,13,3x3cm < x ≤ 4x4 cm,,,,,LP010,RM003,NA,NA,NA,NA,NA,NA,NA,10,11,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST001,EC007,IST001,IC007,0,NA,,
3972,CZE_SF_749,481,16,selected finds,"CZE: HAII, Ar 85CD",rim,1,9,2x2cm < x ≤ 3x3 cm,,,,,LP048,RM001,NA,NA,NA,NA,NA,NA,NA,9,8,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST001,EC014,IST001,IC014,0,NA,,
3973,CZE_SF_750,481,16,selected finds,"CZE: HAII, Ar 85CD",rim,1,4,1x1cm < x ≤ 2x2 cm,,,,,LP012,RM008,NA,NA,NA,NA,NA,NA,NA,16,8,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I002; I004,G003,SZ001,0,EST003,EC007,IST003,IC007,0,NA,,
3974,CZE_SF_751,481,16,selected finds,"CZE: HAII, Ar 85CD",rim,1,4,1x1cm < x ≤ 2x2 cm,,,,,LP041,RM001,NA,NA,NA,NA,NA,NA,NA,5,5,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC002,IST002,IC002,0,NA,,
3976,CZE_SF_753,481,16,selected finds,"CZE: HAII, Ar 85CD",base,1,8,1x1cm < x ≤ 2x2 cm,,,,,NA,NA,NA,NA,NA,NA,NA,BE002,BI002,,,,,,,7,14,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC002,IST002,IC002,0,NA,,
3977,CZE_SF_754,481,16,selected finds,"CZE: HAII, Ar 85CD",base,1,4,2x2cm < x ≤ 3x3 cm,,,,,NA,NA,NA,NA,NA,NA,NA,BE002,BI002,,,,,,,7,5,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST001,EC002,IST002,IC014,0,NA,,
3979,CZE_SF_756,482,16,selected finds,"CZE: HAII, Ar 85A, 495",base,1,9,4x4cm < x ≤ 5x5 cm,,,,,NA,NA,NA,NA,NA,NA,NA,BE002,BI006,,,,,,,6,6,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G003,SZ001,0,EST003,EC007,IST003,IC007,0,NA,,
3981,CZE_SF_758,484,16,selected finds,"CZE: HAII, Ar 84D, 503",rim,1,1,1x1cm < x ≤ 2x2 cm,,,,,LP014,RM008,NA,NA,NA,NA,NA,NA,NA,7,5,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I002; I004,G002,SZ002,0,EST002,EC002,IST002,IC002,0,NA,,
3983,CZE_SF_760,480,16,selected finds,"CZE: HAII, Ar 83AB",rim,1,5,2x2cm < x ≤ 3x3 cm,,,,,LP010,RM003,NA,NA,NA,NA,NA,NA,NA,5,8,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ003,0,EST002,EC002,IST002,IC002,0,NA,,
3984,CZE_SF_761,480,16,selected finds,"CZE: HAII, Ar 83AB",rim,1,3,1x1cm < x ≤ 2x2 cm,,,,,LP010,RM002,NA,NA,NA,NA,NA,NA,NA,5,8,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I002; I004,G002,SZ002,0,EST002,EC002,IST002,IC002,0,NA,,
3985,CZE_SF_762,479,16,selected finds,"CZE: HAII, Ar 95AB",rim,1,15,5x5cm < x ≤ 6x6 cm,,,,,LP002,RM009,NA,NA,NA,NA,NA,NA,NA,5,6,,,,,,,110,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004; I010,G003,SZ001,0,EST001,EC002,IST001,IC002,0,NA,,
3988,CZE_SF_765,479,16,selected finds,"CZE: HAII, Ar 95AB",base,1,16,2x2cm < x ≤ 3x3 cm,,,,,NA,NA,NA,NA,NA,NA,NA,BE003,BI002,,,,,,,,13,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G001,SZ003,0,EST001,EC002,IST001,IC002,0,NA,,
3996,CZE_SF_773,489,16,selected finds,"CZE: HAIV, Ar 5CD",base,1,24,5x5cm < x ≤ 6x6 cm,,,,,NA,NA,NA,NA,NA,NA,NA,BE003,BI002,,,,,,,11,10,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC007,IST002,IC007,0,NA,,
3998,CZE_SF_775,489,16,selected finds,"CZE: HAIV, Ar 5CD",base,1,9,2x2cm < x ≤ 3x3 cm,,,,,NA,NA,NA,NA,NA,NA,NA,BE002,BI002,,,,,,,5,5,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST001,EC007,IST001,IC007,0,NA,,
4003,CZE_SF_780,489,16,selected finds,"CZE: HAIV, Ar 5CD",rim,1,6,3x3cm < x ≤ 4x4 cm,,,,,LP002,RM002,NA,NA,NA,NA,NA,NA,NA,5,6,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G001,SZ002,1,EST002,EC002,IST002,IC002,0,NA,,
4015,CZE_SF_792,534,16,selected finds,"CZE: HAII, Ar 88AB, 523",rim,1,18,4x4cm < x ≤ 5x5 cm,,,,,LP006,RM008,NA,NA,NA,NA,NA,NA,NA,10,9,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G001,SZ002,1,EST017,EC002,IST001,IC016,0,NA,,
4022,CZE_SF_799,527,16,selected finds,"CZE: HAII, Ar 87D",base,1,35,4x4cm < x ≤ 5x5 cm,,,,,NA,NA,NA,NA,NA,NA,NA,BE003,BI002,,,,,,,13,18,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ003,0,EST002,EC002,IST002,IC002,0,NA,,
4024,CZE_SF_801,526,16,selected finds,"CZE: HAII, Ar 97CD",rim,1,7,2x2cm < x ≤ 3x3 cm,,,,,LP002,RM002,NA,NA,NA,NA,NA,NA,NA,6,7,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G003,SZ001,0,EST002,EC007,IST002,IC007,0,NA,,
4027,CZE_SF_804,528,16,selected finds,"CZE: HAIV, Ar 8AB",rim,1,24,4x4cm < x ≤ 5x5 cm,,,,,LP010,RM001,NA,NA,NA,NA,NA,NA,NA,16,12,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G001,SZ003,1,EST001,EC011,IST001,IC007,0,NA,,
4029,CZE_SF_806,528,16,selected finds,"CZE: HAIV, Ar 8AB",rim,1,15,3x3cm < x ≤ 4x4 cm,,,,,LP017,RM002,NA,NA,NA,NA,NA,NA,NA,12,10,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I002; I004,G001,SZ004,1,EST001,EC001,IST001,IC001,0,NA,,
4031,CZE_SF_808,528,16,selected finds,"CZE: HAIV, Ar 8AB",rim,1,3,1x1cm < x ≤ 2x2 cm,,,,,LP041,RM001,NA,NA,NA,NA,NA,NA,NA,7,6,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST001,EC001,IST001,IC001,0,NA,,
4032,CZE_SF_809,517,16,matching sherds,"CZE: HAII, Ar 86A, 451",base,2,20,5x5cm < x ≤ 6x6 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,BI002,,,,,,,6,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G003,SZ001,0,EST002,EC007,IST002,IC007,0,NA,,
4033,CZE_SF_810,517,16,selected finds,"CZE: HAII, Ar 86A, 451",base,1,48,7x7cm < x ≤ 8x8 cm,,,,,NA,NA,NA,NA,NA,NA,NA,BE013,BI002,,,,,,,9,9,,,,,,,,80,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I002; I004,G002,SZ002,0,EST002,EC007,IST002,IC007,0,NA,,
4040,CZE_SF_817,517,16,selected finds,"CZE: HAII, Ar 86A, 451",rim,1,5,2x2cm < x ≤ 3x3 cm,,,,,LP034,RM008,NA,NA,NA,NA,NA,NA,NA,8,6,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST003,EC007,IST003,IC007,0,NA,,
4041,CZE_SF_818,517,16,selected finds,"CZE: HAII, Ar 86A, 451",rim,1,13,3x3cm < x ≤ 4x4 cm,,,,,LP012,RM009,NA,NA,NA,NA,NA,NA,NA,6,9,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST001,EC007,IST002,IC007,0,NA,,
4042,CZE_SF_819,517,16,selected finds,"CZE: HAII, Ar 86A, 451",rim,1,1,1x1cm < x ≤ 2x2 cm,,,,,LP004,RM002,NA,NA,NA,NA,NA,NA,NA,5,7,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST003,EC016,IST003,IC016,0,NA,,
4043,CZE_SF_820,517,16,selected finds,"CZE: HAII, Ar 86A, 451",rim,1,7,2x2cm < x ≤ 3x3 cm,,,,,LP016,RM008,NA,NA,NA,NA,NA,NA,NA,11,7,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G003,SZ001,0,EST003,EC007,IST003,IC007,0,NA,,
4048,CZE_SF_825,516,16,selected finds,"CZE: HAII, Ar 96A",body,1,11,5x5cm < x ≤ 6x6 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,4,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G004,SZ001,0,EST004,EC002,IST004,IC016,0,NA,,
